Latitud,Longitud,Fase,Desplazamiento_m,Deformacion_mm
13.71155,-88.954082,0.9386,-0.004143,-4.1429
13.711556,-88.953343,1.2775,-0.005639,-5.6386
13.711562,-88.952603,0.0445,-0.000196,-0.1964
13.711568,-88.951864,1.1674,-0.005153,-5.1526
13.711574,-88.951124,0.8374,-0.003696,-3.6963
13.71158,-88.950385,0.2298,-0.001014,-1.0144
13.711585,-88.949645,0.8336,-0.00368,-3.6796
13.711591,-88.948906,-0.6469,0.002855,2.8554
13.711597,-88.948166,-0.3018,0.001332,1.3322
13.711603,-88.947427,1.8445,-0.008141,-8.1413
13.711609,-88.946687,1.0019,-0.004422,-4.4221
13.711615,-88.945948,0.9257,-0.004086,-4.0857
13.71162,-88.945209,0.8304,-0.003665,-3.6654
13.711626,-88.944469,1.4188,-0.006262,-6.2622
13.711632,-88.94373,1.1472,-0.005063,-5.0634
13.711638,-88.94299,0.4969,-0.002193,-2.1931
13.711644,-88.942251,0.6581,-0.002905,-2.9049
13.71165,-88.941511,1.145,-0.005054,-5.0539
13.711655,-88.940772,0.6283,-0.002773,-2.773
13.711661,-88.940032,0.8882,-0.003921,-3.9205
13.711667,-88.939293,0.7527,-0.003322,-3.3225
13.711673,-88.938553,0.9583,-0.00423,-4.2297
13.711679,-88.937814,0.5161,-0.002278,-2.2778
13.711684,-88.937074,0.4994,-0.002204,-2.2044
13.71169,-88.936335,0.6001,-0.002649,-2.6487
13.711696,-88.935595,0.6001,-0.002649,-2.6487
13.711702,-88.934856,0.3963,-0.001749,-1.7493
13.711707,-88.934117,0.5421,-0.002393,-2.3927
13.711713,-88.933377,0.6095,-0.00269,-2.6902
13.711719,-88.932638,0.5414,-0.00239,-2.3896
13.711725,-88.931898,0.6575,-0.002902,-2.9021
13.711731,-88.931159,0.6734,-0.002972,-2.9723
13.711736,-88.930419,0.7743,-0.003418,-3.4178
13.711742,-88.92968,0.8044,-0.003551,-3.5507
13.711748,-88.92894,0.8044,-0.003551,-3.5507
13.711754,-88.928201,0.9059,-0.003998,-3.9983
13.711759,-88.927461,0.9169,-0.004047,-4.0469
13.711765,-88.926722,0.9823,-0.004336,-4.3357
13.711771,-88.925982,0.8906,-0.003931,-3.931
13.711777,-88.925243,0.8563,-0.003779,-3.7794
13.711783,-88.924503,1.0643,-0.004698,-4.6978
13.711788,-88.923764,1.1466,-0.005061,-5.0611
13.711794,-88.923025,0.8304,-0.003665,-3.6654
13.7118,-88.922285,0.7755,-0.003423,-3.423
13.711806,-88.921546,0.7074,-0.003122,-3.1223
13.709168,-89.153716,0.8741,-0.003858,-3.8582
13.709175,-89.152977,0.8722,-0.00385,-3.8496
13.709181,-89.152237,0.7193,-0.003175,-3.1748
13.709188,-89.151498,0.7004,-0.003091,-3.0913
13.709194,-89.150759,0.6768,-0.002987,-2.9873
13.709201,-89.150019,0.6161,-0.00272,-2.7196
13.709207,-89.14928,0.5561,-0.002454,-2.4545
13.709213,-89.14854,0.4479,-0.001977,-1.9772
13.70922,-89.147801,0.335,-0.001478,-1.4784
13.709226,-89.147062,0.3219,-0.001421,-1.4208
13.709233,-89.146322,0.2262,-0.000999,-0.9986
13.709239,-89.145583,0.2262,-0.000999,-0.9985
13.709246,-89.144844,0.2449,-0.001081,-1.0809
13.709252,-89.144104,0.2405,-0.001061,-1.0615
13.709258,-89.143365,0.206,-0.000909,-0.9092
13.709265,-89.142626,0.2067,-0.000912,-0.9123
13.709271,-89.141886,0.2187,-0.000965,-0.9653
13.709278,-89.141147,0.2621,-0.001157,-1.1569
13.709284,-89.140407,0.3445,-0.001521,-1.5206
13.70929,-89.139668,0.3769,-0.001663,-1.6635
13.709297,-89.138929,0.4884,-0.002156,-2.1559
13.709303,-89.138189,0.5352,-0.002362,-2.3622
13.70931,-89.13745,0.6246,-0.002757,-2.7569
13.709316,-89.136711,0.6599,-0.002913,-2.9127
13.709322,-89.135971,0.6915,-0.003052,-3.0521
13.709329,-89.135232,0.7608,-0.003358,-3.3582
13.709335,-89.134493,0.7838,-0.003459,-3.4595
13.709342,-89.133753,0.8092,-0.003572,-3.5716
13.709348,-89.133014,0.8226,-0.003631,-3.6306
13.709354,-89.132274,0.8326,-0.003675,-3.6748
13.709361,-89.131535,0.7689,-0.003394,-3.3936
13.709367,-89.130796,0.7053,-0.003113,-3.1131
13.709373,-89.130056,0.6551,-0.002892,-2.8916
13.70938,-89.129317,0.7436,-0.003282,-3.2822
13.709386,-89.128578,0.6197,-0.002735,-2.7351
13.709393,-89.127838,0.5086,-0.002245,-2.2449
13.709399,-89.127099,0.4094,-0.001807,-1.8072
13.709405,-89.12636,0.2518,-0.001112,-1.1115
13.709412,-89.12562,0.0424,-0.000187,-0.1873
13.709418,-89.124881,0.2506,-0.001106,-1.106
13.709424,-89.124141,0.3763,-0.001661,-1.6611
13.709431,-89.123402,-0.2731,0.001205,1.2054
13.709437,-89.122663,0.1417,-0.000625,-0.6254
13.709443,-89.121923,0.4111,-0.001814,-1.8144
13.70945,-89.121184,0.2763,-0.001219,-1.2193
13.709456,-89.120445,0.529,-0.002335,-2.3349
13.709462,-89.119705,0.3437,-0.001517,-1.5172
13.709469,-89.118966,0.5257,-0.00232,-2.3203
13.709475,-89.118226,0.4126,-0.001821,-1.8213
13.709481,-89.117487,0.6229,-0.002749,-2.7494
13.709488,-89.116748,0.6391,-0.002821,-2.8207
13.709494,-89.116008,0.7657,-0.00338,-3.3798
13.7095,-89.115269,0.762,-0.003363,-3.3633
13.709507,-89.11453,0.8651,-0.003819,-3.8186
13.709513,-89.11379,1.0422,-0.0046,-4.5999
13.709519,-89.113051,0.9103,-0.004018,-4.0177
13.709526,-89.112311,1.0069,-0.004444,-4.4445
13.709532,-89.111572,0.8999,-0.003972,-3.9719
13.709538,-89.110833,0.8465,-0.003736,-3.7365
13.709545,-89.110093,1.0706,-0.004725,-4.7253
13.709551,-89.109354,1.0251,-0.004525,-4.5246
13.709557,-89.108614,1.0738,-0.00474,-4.7397
13.709564,-89.107875,1.1209,-0.004947,-4.9474
13.70957,-89.107136,1.1796,-0.005206,-5.2065
13.709576,-89.106396,1.2247,-0.005406,-5.4056
13.709583,-89.105657,1.2595,-0.005559,-5.559
13.709589,-89.104918,1.2851,-0.005672,-5.6723
13.709595,-89.104178,1.2476,-0.005507,-5.5066
13.709601,-89.103439,1.2868,-0.00568,-5.6799
13.709608,-89.102699,1.2948,-0.005715,-5.7152
13.709614,-89.10196,1.3062,-0.005766,-5.7655
13.70962,-89.101221,1.3274,-0.005859,-5.859
13.709627,-89.100481,1.3301,-0.005871,-5.871
13.709633,-89.099742,1.3141,-0.0058,-5.8004
13.709639,-89.099003,1.2999,-0.005738,-5.7377
13.709645,-89.098263,1.3224,-0.005837,-5.8368
13.709652,-89.097524,1.3186,-0.00582,-5.8201
13.709658,-89.096784,1.441,-0.006361,-6.3605
13.709664,-89.096045,1.3555,-0.005983,-5.9828
13.709671,-89.095306,1.328,-0.005862,-5.8615
13.709677,-89.094566,1.3707,-0.00605,-6.05
13.709683,-89.093827,1.3217,-0.005834,-5.8336
13.709689,-89.093087,1.1732,-0.005178,-5.1785
13.709696,-89.092348,1.1871,-0.00524,-5.2397
13.709702,-89.091609,1.1831,-0.005222,-5.222
13.709708,-89.090869,1.2037,-0.005313,-5.3128
13.709714,-89.09013,1.1732,-0.005178,-5.1784
13.709721,-89.08939,1.4901,-0.006577,-6.5769
13.709727,-89.088651,1.292,-0.005703,-5.7025
13.709733,-89.087912,1.2153,-0.005364,-5.364
13.709739,-89.087172,1.2153,-0.005364,-5.364
13.709746,-89.086433,1.3376,-0.005904,-5.9041
13.709752,-89.085694,1.2801,-0.00565,-5.65
13.709758,-89.084954,1.0106,-0.004461,-4.4608
13.709764,-89.084215,0.9349,-0.004126,-4.1264
13.709771,-89.083475,1.2583,-0.005554,-5.5537
13.709777,-89.082736,1.2184,-0.005378,-5.3778
13.709783,-89.081997,1.6214,-0.007156,-7.1564
13.709789,-89.081257,0.8599,-0.003796,-3.7956
13.709795,-89.080518,0.4507,-0.001989,-1.9894
13.709802,-89.079778,-0.0731,0.000323,0.3226
13.709808,-89.079039,0.6165,-0.002721,-2.7212
13.709814,-89.0783,1.006,-0.00444,-4.4404
13.70982,-89.07756,1.9526,-0.008618,-8.6184
13.709827,-89.076821,1.373,-0.00606,-6.0603
13.709833,-89.076081,2.0273,-0.008948,-8.9481
13.709839,-89.075342,0.8481,-0.003743,-3.7432
13.709845,-89.074603,0.8481,-0.003743,-3.7432
13.709851,-89.073863,1.2095,-0.005339,-5.3385
13.709858,-89.073124,1.8078,-0.007979,-7.9794
13.709864,-89.072384,1.563,-0.006899,-6.8989
13.70987,-89.071645,1.563,-0.006899,-6.8989
13.709876,-89.070906,0.9563,-0.004221,-4.221
13.709882,-89.070166,0.8668,-0.003826,-3.8257
13.709889,-89.069427,0.5646,-0.002492,-2.4919
13.709895,-89.068687,1.0312,-0.004551,-4.5515
13.709901,-89.067948,1.9247,-0.008495,-8.4954
13.709907,-89.067209,1.0368,-0.004576,-4.5761
13.709913,-89.066469,1.3922,-0.006145,-6.1448
13.709919,-89.06573,4.146,-0.0183,-18.2996
13.709926,-89.06499,5.0695,-0.022376,-22.3759
13.709932,-89.064251,2.3279,-0.010275,-10.2751
13.709938,-89.063512,1.553,-0.006855,-6.8548
13.709944,-89.062772,1.5355,-0.006777,-6.7772
13.70995,-89.062033,1.0094,-0.004455,-4.4552
13.709957,-89.061293,2.4288,-0.01072,-10.7202
13.709963,-89.060554,0.8401,-0.003708,-3.7081
13.709969,-89.059815,1.8269,-0.008063,-8.0635
13.709975,-89.059075,1.8269,-0.008063,-8.0635
13.709981,-89.058336,2.8277,-0.012481,-12.4808
13.709987,-89.057596,2.5566,-0.011284,-11.2843
13.709993,-89.056857,0.7314,-0.003228,-3.2283
13.71,-89.056118,1.6539,-0.0073,-7.3
13.710006,-89.055378,1.5961,-0.007045,-7.0448
13.710012,-89.054639,1.5961,-0.007045,-7.0448
13.710018,-89.053899,2.0264,-0.008944,-8.9443
13.710024,-89.05316,1.0363,-0.004574,-4.5741
13.71003,-89.052421,1.3257,-0.005851,-5.8515
13.710037,-89.051681,1.1938,-0.005269,-5.2692
13.710043,-89.050942,1.8244,-0.008053,-8.0528
13.710049,-89.050202,1.19,-0.005253,-5.2525
13.710055,-89.049463,1.042,-0.004599,-4.5991
13.710061,-89.048723,0.8631,-0.003809,-3.8095
13.710067,-89.047984,1.1959,-0.005278,-5.2784
13.710073,-89.047245,1.5034,-0.006636,-6.6359
13.710079,-89.046505,1.0642,-0.004697,-4.6974
13.710086,-89.045766,1.4237,-0.006284,-6.2839
13.710092,-89.045026,1.9297,-0.008517,-8.5172
13.710098,-89.044287,1.442,-0.006365,-6.3648
13.710104,-89.043548,1.6154,-0.00713,-7.1303
13.71011,-89.042808,1.8155,-0.008013,-8.0134
13.710116,-89.042069,1.2001,-0.005297,-5.2971
13.710122,-89.041329,0.2039,-0.0009,-0.9002
13.710128,-89.04059,1.6257,-0.007176,-7.1756
13.710134,-89.039851,1.463,-0.006458,-6.4576
13.710141,-89.039111,0.73,-0.003222,-3.2221
13.710147,-89.038372,0.273,-0.001205,-1.2051
13.710153,-89.037632,1.0603,-0.00468,-4.6802
13.710159,-89.036893,2.383,-0.010518,-10.5182
13.710165,-89.036153,1.8266,-0.008062,-8.0624
13.710171,-89.035414,2.3066,-0.010181,-10.1807
13.710177,-89.034675,-0.8017,0.003539,3.5387
13.710183,-89.033935,0.2224,-0.000982,-0.9817
13.710189,-89.033196,-0.2854,0.00126,1.2597
13.710195,-89.032456,1.2722,-0.005615,-5.6154
13.710201,-89.031717,1.7083,-0.00754,-7.54
13.710208,-89.030978,1.0275,-0.004535,-4.5353
13.710214,-89.030238,0.9782,-0.004318,-4.3177
13.71022,-89.029499,1.424,-0.006285,-6.2853
13.710226,-89.028759,0.9818,-0.004334,-4.3336
13.710232,-89.02802,0.224,-0.000989,-0.9886
13.710238,-89.02728,0.3689,-0.001628,-1.6284
13.710244,-89.026541,0.1672,-0.000738,-0.738
13.71025,-89.025802,0.7076,-0.003123,-3.1233
13.710256,-89.025062,1.1453,-0.005055,-5.0552
13.710262,-89.024323,0.1299,-0.000573,-0.5733
13.710268,-89.023583,0.1009,-0.000445,-0.4454
13.710274,-89.022844,0.2459,-0.001085,-1.0854
13.71028,-89.022104,0.2057,-0.000908,-0.9078
13.710286,-89.021365,0.0536,-0.000237,-0.2367
13.710292,-89.020626,0.1893,-0.000836,-0.8357
13.710298,-89.019886,0.2851,-0.001259,-1.2586
13.710304,-89.019147,-0.0407,0.00018,0.1796
13.71031,-89.018407,-0.4497,0.001985,1.9851
13.710317,-89.017668,0.0048,-2.1e-05,-0.0214
13.710323,-89.016929,-0.5328,0.002352,2.3518
13.710329,-89.016189,0.0873,-0.000385,-0.3851
13.710335,-89.01545,0.0109,-4.8e-05,-0.0481
13.710341,-89.01471,0.1703,-0.000752,-0.7519
13.710347,-89.013971,0.6705,-0.00296,-2.9595
13.710353,-89.013231,0.1133,-0.0005,-0.5001
13.710359,-89.012492,1.0301,-0.004547,-4.5468
13.710365,-89.011753,0.2662,-0.001175,-1.1751
13.710371,-89.011013,0.6526,-0.00288,-2.8803
13.710377,-89.010274,0.7825,-0.003454,-3.4538
13.710383,-89.009534,-0.3529,0.001557,1.5575
13.710389,-89.008795,-0.0348,0.000153,0.1534
13.710395,-89.008055,0.0815,-0.00036,-0.3597
13.710401,-89.007316,1.1122,-0.004909,-4.909
13.710407,-89.006577,-0.4515,0.001993,1.9927
13.710413,-89.005837,0.0712,-0.000314,-0.3145
13.710419,-89.005098,-0.3794,0.001675,1.6748
13.710425,-89.004358,-0.628,0.002772,2.7717
13.710431,-89.003619,0.9198,-0.00406,-4.06
13.710437,-89.002879,-0.0633,0.00028,0.2795
13.710443,-89.00214,-2.5019,0.011043,11.043
13.710449,-89.0014,-2.8077,0.012393,12.3925
13.710455,-89.000661,-1.8843,0.008317,8.3168
13.710461,-88.999922,-0.2259,0.000997,0.997
13.710467,-88.999182,-1.0293,0.004543,4.5429
13.710473,-88.998443,0.421,-0.001858,-1.8584
13.710479,-88.997703,1.4698,-0.006487,-6.4872
13.710485,-88.996964,0.8084,-0.003568,-3.5682
13.710491,-88.996224,-1.5793,0.006971,6.9709
13.710497,-88.995485,0.8045,-0.003551,-3.5511
13.710503,-88.994746,1.4057,-0.006204,-6.2045
13.710509,-88.994006,-1.2618,0.005569,5.5695
13.710515,-88.993267,2.6999,-0.011917,-11.9169
13.71052,-88.992527,1.9928,-0.008796,-8.7957
13.710526,-88.991788,-1.0242,0.004521,4.5206
13.710532,-88.991048,2.2355,-0.009867,-9.8672
13.710538,-88.990309,1.5942,-0.007037,-7.0367
13.710544,-88.98957,1.5942,-0.007037,-7.0367
13.71055,-88.98883,1.9383,-0.008555,-8.5553
13.710556,-88.988091,1.3385,-0.005908,-5.908
13.710562,-88.987351,0.9339,-0.004122,-4.122
13.710568,-88.986612,1.2221,-0.005394,-5.3942
13.710574,-88.985872,0.2306,-0.001018,-1.018
13.71058,-88.985133,1.397,-0.006166,-6.166
13.710586,-88.984393,1.3947,-0.006156,-6.156
13.710592,-88.983654,3.0698,-0.01355,-13.5497
13.710598,-88.982915,-0.3396,0.001499,1.499
13.710604,-88.982175,-0.6878,0.003036,3.0358
13.71061,-88.981436,0.5352,-0.002362,-2.3622
13.710616,-88.980696,0.95,-0.004193,-4.1932
13.710622,-88.979957,0.7429,-0.003279,-3.279
13.710627,-88.979217,2.939,-0.012972,-12.9721
13.710633,-88.978478,4.4717,-0.019737,-19.7374
13.710639,-88.977738,2.9882,-0.013189,-13.1895
13.710645,-88.976999,0.7202,-0.003179,-3.1787
13.710651,-88.97626,3.4869,-0.01539,-15.3905
13.710657,-88.97552,-1.3923,0.006145,6.1454
13.710663,-88.974781,-0.5784,0.002553,2.5528
13.710669,-88.974041,-0.0382,0.000169,0.1687
13.710675,-88.973302,-2.991,0.013202,13.2017
13.710681,-88.972562,4.0249,-0.017765,-17.7653
13.710687,-88.971823,3.402,-0.015016,-15.0159
13.710692,-88.971083,1.9428,-0.008575,-8.575
13.710698,-88.970344,0.3859,-0.001703,-1.7033
13.710704,-88.969605,-0.0785,0.000346,0.3463
13.71071,-88.968865,0.7534,-0.003325,-3.3254
13.710716,-88.968126,2.0314,-0.008966,-8.9662
13.710722,-88.967386,0.4455,-0.001966,-1.9664
13.710728,-88.966647,0.0503,-0.000222,-0.222
13.710734,-88.965907,-0.1598,0.000705,0.7055
13.71074,-88.965168,0.8644,-0.003815,-3.8154
13.710745,-88.964428,1.4138,-0.00624,-6.2404
13.710751,-88.963689,1.0257,-0.004527,-4.5272
13.710757,-88.96295,1.2883,-0.005686,-5.6862
13.710763,-88.96221,0.4901,-0.002163,-2.1632
13.710769,-88.961471,-0.6528,0.002881,2.8812
13.710775,-88.960731,-0.6745,0.002977,2.977
13.710781,-88.959992,0.4066,-0.001795,-1.7945
13.710787,-88.959252,0.6177,-0.002726,-2.7262
13.710792,-88.958513,0.0815,-0.00036,-0.3598
13.710798,-88.957773,1.3462,-0.005942,-5.9418
13.710804,-88.957034,-2.0535,0.009064,9.0639
13.71081,-88.956294,0.0815,-0.00036,-0.3596
13.710816,-88.955555,-0.5035,0.002223,2.2225
13.710822,-88.954816,-0.308,0.00136,1.3595
13.710827,-88.954076,0.9582,-0.004229,-4.2294
13.710833,-88.953337,-0.1372,0.000605,0.6055
13.710839,-88.952597,0.668,-0.002948,-2.9483
13.710845,-88.951858,-0.0278,0.000123,0.1228
13.710851,-88.951118,1.0625,-0.00469,-4.6896
13.710857,-88.950379,0.8309,-0.003667,-3.6675
13.710863,-88.949639,-0.1707,0.000753,0.7534
13.710868,-88.9489,0.0581,-0.000256,-0.2564
13.710874,-88.94816,0.3409,-0.001505,-1.5045
13.71088,-88.947421,-0.8632,0.00381,3.8102
13.710886,-88.946681,0.8337,-0.00368,-3.6796
13.710892,-88.945942,0.3616,-0.001596,-1.5959
13.710897,-88.945203,0.3182,-0.001405,-1.4045
13.710903,-88.944463,1.2436,-0.005489,-5.4888
13.710909,-88.943724,1.4253,-0.006291,-6.2909
13.710915,-88.942984,0.6846,-0.003022,-3.0219
13.710921,-88.942245,0.841,-0.003712,-3.7119
13.710927,-88.941505,0.9074,-0.004005,-4.0051
13.710932,-88.940766,0.8235,-0.003635,-3.6347
13.710938,-88.940026,0.9206,-0.004063,-4.0633
13.710944,-88.939287,0.9161,-0.004044,-4.0437
13.71095,-88.938547,0.8402,-0.003709,-3.7085
13.710956,-88.937808,0.5829,-0.002573,-2.5729
13.710961,-88.937069,0.4541,-0.002004,-2.0042
13.710967,-88.936329,0.4398,-0.001941,-1.9412
13.710973,-88.93559,0.3937,-0.001738,-1.7376
13.710979,-88.93485,0.4731,-0.002088,-2.0883
13.710985,-88.934111,0.4721,-0.002084,-2.084
13.71099,-88.933371,0.5222,-0.002305,-2.3048
13.710996,-88.932632,0.424,-0.001871,-1.8714
13.711002,-88.931892,0.5475,-0.002416,-2.4164
13.711008,-88.931153,0.6192,-0.002733,-2.7328
13.711013,-88.930413,0.7036,-0.003106,-3.1056
13.711019,-88.929674,0.7572,-0.003342,-3.3423
13.711025,-88.928934,0.8271,-0.003651,-3.6508
13.711031,-88.928195,0.8417,-0.003715,-3.7152
13.711037,-88.927455,0.7532,-0.003324,-3.3243
13.711042,-88.926716,1.0135,-0.004473,-4.4732
13.711048,-88.925977,0.8879,-0.003919,-3.9189
13.711054,-88.925237,0.7895,-0.003485,-3.4848
13.71106,-88.924498,0.8743,-0.003859,-3.859
13.711065,-88.923758,0.7061,-0.003117,-3.1165
13.711071,-88.923019,0.9701,-0.004282,-4.2819
13.711077,-88.922279,0.6168,-0.002722,-2.7223
13.711083,-88.92154,0.5826,-0.002572,-2.5716
13.708446,-89.153709,0.8999,-0.003972,-3.9722
13.708452,-89.15297,0.842,-0.003716,-3.7163
13.708458,-89.152231,0.7758,-0.003424,-3.4242
13.708465,-89.151491,0.7074,-0.003122,-3.1223
13.708471,-89.150752,0.6422,-0.002835,-2.8345
13.708478,-89.150013,0.5959,-0.00263,-2.6301
13.708484,-89.149273,0.533,-0.002352,-2.3525
13.708491,-89.148534,0.3323,-0.001467,-1.4665
13.708497,-89.147795,0.2623,-0.001158,-1.1579
13.708503,-89.147055,0.3041,-0.001342,-1.3421
13.70851,-89.146316,0.1789,-0.00079,-0.7898
13.708516,-89.145576,0.2027,-0.000895,-0.8946
13.708523,-89.144837,0.2073,-0.000915,-0.9151
13.708529,-89.144098,0.245,-0.001082,-1.0815
13.708536,-89.143358,0.1993,-0.00088,-0.8796
13.708542,-89.142619,0.2018,-0.000891,-0.8908
13.708548,-89.14188,0.1972,-0.00087,-0.8705
13.708555,-89.14114,0.2611,-0.001153,-1.1526
13.708561,-89.140401,0.3214,-0.001419,-1.4186
13.708568,-89.139662,0.3962,-0.001749,-1.7487
13.708574,-89.138922,0.4858,-0.002144,-2.1441
13.70858,-89.138183,0.5123,-0.002261,-2.2613
13.708587,-89.137443,0.574,-0.002534,-2.5336
13.708593,-89.136704,0.659,-0.002909,-2.9087
13.7086,-89.135965,0.6798,-0.003,-3.0005
13.708606,-89.135225,0.7161,-0.003161,-3.1607
13.708612,-89.134486,0.7587,-0.003349,-3.3487
13.708619,-89.133747,0.7542,-0.003329,-3.3287
13.708625,-89.133007,0.7794,-0.00344,-3.4401
13.708631,-89.132268,0.7336,-0.003238,-3.238
13.708638,-89.131529,0.6189,-0.002732,-2.7318
13.708644,-89.130789,0.5923,-0.002614,-2.6144
13.708651,-89.13005,0.6958,-0.003071,-3.071
13.708657,-89.12931,0.5623,-0.002482,-2.482
13.708663,-89.128571,0.1859,-0.00082,-0.8204
13.70867,-89.127832,0.3038,-0.001341,-1.3411
13.708676,-89.127092,0.2538,-0.00112,-1.1202
13.708682,-89.126353,0.2094,-0.000924,-0.9243
13.708689,-89.125614,0.1947,-0.000859,-0.8593
13.708695,-89.124874,0.1638,-0.000723,-0.7232
13.708702,-89.124135,0.1481,-0.000654,-0.6538
13.708708,-89.123396,-0.019,8.4e-05,0.0838
13.708714,-89.122656,0.1009,-0.000445,-0.4454
13.708721,-89.121917,-0.0167,7.4e-05,0.0738
13.708727,-89.121177,0.1992,-0.000879,-0.8794
13.708733,-89.120438,0.1689,-0.000746,-0.7455
13.70874,-89.119699,-0.1029,0.000454,0.4541
13.708746,-89.118959,0.339,-0.001496,-1.4964
13.708752,-89.11822,0.4606,-0.002033,-2.0331
13.708759,-89.117481,0.6113,-0.002698,-2.6983
13.708765,-89.116741,0.6056,-0.002673,-2.673
13.708771,-89.116002,0.7143,-0.003153,-3.1529
13.708778,-89.115262,0.76,-0.003355,-3.3546
13.708784,-89.114523,0.8,-0.003531,-3.5311
13.70879,-89.113784,0.8653,-0.003819,-3.8191
13.708797,-89.113044,0.9755,-0.004306,-4.3059
13.708803,-89.112305,1.0281,-0.004538,-4.538
13.708809,-89.111566,0.9532,-0.004207,-4.2071
13.708816,-89.110826,0.9937,-0.004386,-4.386
13.708822,-89.110087,1.0376,-0.00458,-4.5797
13.708828,-89.109347,1.1135,-0.004915,-4.9147
13.708834,-89.108608,1.1065,-0.004884,-4.8838
13.708841,-89.107869,1.181,-0.005213,-5.2128
13.708847,-89.107129,1.2182,-0.005377,-5.3768
13.708853,-89.10639,1.2561,-0.005544,-5.544
13.70886,-89.105651,1.2636,-0.005577,-5.5774
13.708866,-89.104911,1.3405,-0.005917,-5.9165
13.708872,-89.104172,1.3396,-0.005913,-5.9128
13.708879,-89.103432,1.309,-0.005778,-5.7778
13.708885,-89.102693,1.3203,-0.005828,-5.8278
13.708891,-89.101954,1.3299,-0.00587,-5.8699
13.708897,-89.101214,1.3273,-0.005859,-5.8586
13.708904,-89.100475,1.3599,-0.006002,-6.0024
13.70891,-89.099735,1.3538,-0.005975,-5.9755
13.708916,-89.098996,1.3201,-0.005827,-5.8265
13.708923,-89.098257,1.3198,-0.005825,-5.8252
13.708929,-89.097517,1.3039,-0.005755,-5.755
13.708935,-89.096778,1.3689,-0.006042,-6.0423
13.708941,-89.096039,1.3698,-0.006046,-6.0461
13.708948,-89.095299,1.3001,-0.005739,-5.7385
13.708954,-89.09456,1.3211,-0.005831,-5.8312
13.70896,-89.09382,1.3196,-0.005825,-5.8246
13.708966,-89.093081,1.1775,-0.005197,-5.1973
13.708973,-89.092342,1.2309,-0.005433,-5.433
13.708979,-89.091602,1.2188,-0.00538,-5.3796
13.708985,-89.090863,1.2271,-0.005416,-5.416
13.708991,-89.090123,1.2847,-0.00567,-5.6703
13.708998,-89.089384,1.2124,-0.005351,-5.3513
13.709004,-89.088645,1.3554,-0.005982,-5.9825
13.70901,-89.087905,1.3296,-0.005869,-5.8686
13.709016,-89.087166,1.1506,-0.005079,-5.0785
13.709023,-89.086427,1.2371,-0.00546,-5.4604
13.709029,-89.085687,1.1378,-0.005022,-5.0222
13.709035,-89.084948,0.704,-0.003107,-3.1072
13.709041,-89.084208,1.1545,-0.005096,-5.0959
13.709048,-89.083469,1.1788,-0.005203,-5.2031
13.709054,-89.08273,1.3497,-0.005957,-5.9575
13.70906,-89.08199,0.9757,-0.004307,-4.3066
13.709066,-89.081251,1.5548,-0.006863,-6.8625
13.709073,-89.080511,0.9995,-0.004412,-4.4116
13.709079,-89.079772,0.5747,-0.002537,-2.5368
13.709085,-89.079033,1.55,-0.006841,-6.8414
13.709091,-89.078293,1.0261,-0.004529,-4.529
13.709097,-89.077554,0.6192,-0.002733,-2.7328
13.709104,-89.076814,1.3443,-0.005933,-5.9335
13.70911,-89.076075,1.599,-0.007058,-7.0577
13.709116,-89.075336,1.88,-0.008298,-8.298
13.709122,-89.074596,1.2103,-0.005342,-5.342
13.709128,-89.073857,1.2103,-0.005342,-5.342
13.709135,-89.073117,1.5276,-0.006743,-6.7425
13.709141,-89.072378,1.4089,-0.006218,-6.2184
13.709147,-89.071639,1.4089,-0.006218,-6.2184
13.709153,-89.070899,1.2685,-0.005599,-5.5988
13.709159,-89.07016,1.5763,-0.006958,-6.9575
13.709166,-89.06942,1.2314,-0.005435,-5.4352
13.709172,-89.068681,1.6618,-0.007335,-7.3348
13.709178,-89.067942,1.1242,-0.004962,-4.9621
13.709184,-89.067202,1.158,-0.005111,-5.1111
13.70919,-89.066463,0.9012,-0.003978,-3.9777
13.709197,-89.065723,2.0898,-0.009224,-9.2239
13.709203,-89.064984,1.7756,-0.007837,-7.8371
13.709209,-89.064245,2.4873,-0.010978,-10.9784
13.709215,-89.063505,1.1695,-0.005162,-5.1621
13.709221,-89.062766,1.6616,-0.007334,-7.3338
13.709227,-89.062026,2.6539,-0.011714,-11.7138
13.709234,-89.061287,1.9599,-0.008651,-8.6506
13.70924,-89.060548,1.7295,-0.007634,-7.6337
13.709246,-89.059808,2.6285,-0.011602,-11.6015
13.709252,-89.059069,2.6285,-0.011602,-11.6015
13.709258,-89.058329,2.6285,-0.011602,-11.6015
13.709264,-89.05759,2.4328,-0.010738,-10.7379
13.709271,-89.056851,1.4357,-0.006337,-6.3371
13.709277,-89.056111,1.9658,-0.008677,-8.6769
13.709283,-89.055372,0.8005,-0.003533,-3.5331
13.709289,-89.054632,1.8533,-0.00818,-8.1802
13.709295,-89.053893,1.597,-0.007049,-7.049
13.709301,-89.053154,1.0723,-0.004733,-4.7328
13.709307,-89.052414,1.0254,-0.004526,-4.5257
13.709314,-89.051675,2.0025,-0.008839,-8.8386
13.70932,-89.050935,1.57,-0.00693,-6.9296
13.709326,-89.050196,1.1344,-0.005007,-5.007
13.709332,-89.049457,0.9968,-0.0044,-4.3999
13.709338,-89.048717,0.9295,-0.004103,-4.1027
