Latitud,Longitud,Valor_Sentinel,Temp_ERA5_(K),Factor_Error_(%)
1586680.0,229960.0,1.5969,295.89,34.98
1586680.0,234120.0,-1.2365,296.22,38.83
1586680.0,238280.0,-5.1404,296.57,42.95
1586680.0,242440.0,-3.8912,296.86,46.35
1586680.0,246600.0,-2.6512,297.03,48.27
1586680.0,250760.0,-3.2913,297.3,51.53
1586680.0,254920.0,0.5654,297.52,54.03
1586680.0,259080.0,1.3488,297.69,56.08
1586680.0,263240.0,-1.2931,297.84,57.82
1586680.0,267400.0,-4.2459,297.87,58.12
1586680.0,271560.0,-10.9411,297.72,56.4
1586680.0,275720.0,-6.4539,297.43,52.95
1586680.0,279880.0,-4.5025,297.18,50.06
1586680.0,284040.0,-4.6987,297.14,49.58
1582520.0,171720.0,1.6476,296.41,41.0
1582520.0,175880.0,-0.2522,296.09,37.3
1582520.0,180040.0,0.3742,295.92,35.32
1582520.0,184200.0,4.3335,295.75,33.3
1582520.0,188360.0,3.6173,295.26,27.6
1582520.0,192520.0,1.4367,294.77,21.85
1582520.0,196680.0,3.3107,294.29,16.15
1582520.0,200840.0,3.0863,293.99,12.65
1582520.0,205000.0,2.2657,293.91,11.8
1582520.0,209160.0,2.5715,293.94,12.1
1582520.0,213320.0,2.4949,294.08,13.69
1582520.0,217480.0,4.4877,294.42,17.77
1582520.0,221640.0,4.7267,294.82,22.46
1582520.0,225800.0,4.653,295.25,27.41
1582520.0,229960.0,0.9664,295.81,34.02
1582520.0,234120.0,-1.9837,296.2,38.53
1582520.0,238280.0,-3.0229,296.59,43.16
1582520.0,242440.0,-1.9304,296.9,46.78
1582520.0,246600.0,-2.4406,297.05,48.58
1582520.0,250760.0,3.9142,297.31,51.65
1582520.0,254920.0,2.0031,297.5,53.87
1582520.0,259080.0,3.352,297.67,55.83
1582520.0,263240.0,-2.1864,297.84,57.78
1582520.0,267400.0,-1.4238,297.9,58.49
1582520.0,271560.0,-5.8482,297.81,57.44
1582520.0,275720.0,-3.7529,297.57,54.59
1582520.0,279880.0,-1.5986,297.37,52.29
1582520.0,284040.0,-4.6203,297.37,52.28
1582520.0,288200.0,0.7784,297.51,53.94
1582520.0,292360.0,-2.7187,297.74,56.65
1582520.0,296520.0,3.324,297.92,58.79
1582520.0,300680.0,1.5896,298.17,61.72
1582520.0,304840.0,-1.3295,298.55,66.1
1578360.0,167560.0,2.1286,296.99,47.81
1578360.0,171720.0,2.5322,296.7,44.41
1578360.0,175880.0,2.1897,296.29,39.59
1578360.0,180040.0,2.7334,295.99,36.13
1578360.0,184200.0,4.5243,295.69,32.64
1578360.0,188360.0,4.3003,295.1,25.74
1578360.0,192520.0,4.2874,294.59,19.71
1578360.0,196680.0,3.0709,294.05,13.41
1578360.0,200840.0,2.2598,293.66,8.85
1578360.0,205000.0,3.1803,293.52,7.2
1578360.0,209160.0,1.6432,293.54,7.36
1578360.0,213320.0,2.2803,293.72,9.48
1578360.0,217480.0,4.3868,294.15,14.53
1578360.0,221640.0,5.495,294.62,20.08
1578360.0,225800.0,8.0298,295.11,25.82
1578360.0,229960.0,4.9195,295.76,33.43
1578360.0,234120.0,-0.7967,296.2,38.58
1578360.0,238280.0,-1.8801,296.64,43.72
1578360.0,242440.0,-1.28,296.97,47.65
1578360.0,246600.0,-0.475,297.13,49.44
1578360.0,250760.0,2.7774,297.38,52.46
1578360.0,254920.0,4.4103,297.56,54.51
1578360.0,259080.0,2.566,297.71,56.33
1578360.0,263240.0,1.4847,297.88,58.23
1578360.0,267400.0,0.2726,297.94,59.01
1578360.0,271560.0,-0.161,297.89,58.45
1578360.0,275720.0,-2.2052,297.71,56.31
1578360.0,279880.0,0.2051,297.57,54.65
1578360.0,284040.0,-1.0839,297.59,54.87
1578360.0,288200.0,-0.0939,297.72,56.38
1578360.0,292360.0,0.8672,297.94,58.93
1578360.0,296520.0,1.624,298.11,61.02
1578360.0,300680.0,2.7056,298.34,63.72
1578360.0,304840.0,-2.7303,298.66,67.41
1578360.0,309000.0,-0.6664,298.9,70.23
1578360.0,313160.0,-1.9785,299.05,71.93
1578360.0,317320.0,0.0148,299.04,71.86
1578360.0,321480.0,-2.0725,298.89,70.1
1578360.0,325640.0,-4.8912,298.66,67.47
1574200.0,167560.0,1.4998,297.28,51.25
1574200.0,171720.0,2.3813,296.97,47.56
1574200.0,175880.0,2.6869,296.46,41.67
1574200.0,180040.0,4.1099,296.03,36.64
1574200.0,184200.0,5.2588,295.61,31.63
1574200.0,188360.0,3.9306,294.93,23.69
1574200.0,192520.0,6.6679,294.41,17.63
1574200.0,196680.0,2.1246,293.84,10.98
1574200.0,200840.0,2.338,293.37,5.4
1574200.0,205000.0,1.8193,293.16,2.93
1574200.0,209160.0,2.3749,293.16,3.0
1574200.0,213320.0,2.7815,293.39,5.71
1574200.0,217480.0,5.7545,293.91,11.74
1574200.0,221640.0,5.755,294.45,18.13
1574200.0,225800.0,5.9421,295.01,24.58
1574200.0,229960.0,4.9142,295.73,33.09
1574200.0,234120.0,-0.8918,296.22,38.78
1574200.0,238280.0,-0.8555,296.69,44.35
1574200.0,242440.0,0.3402,297.05,48.57
1574200.0,246600.0,0.2156,297.21,50.37
1574200.0,250760.0,1.544,297.46,53.32
1574200.0,254920.0,2.3113,297.62,55.2
1574200.0,259080.0,3.814,297.76,56.84
1574200.0,263240.0,2.3907,297.9,58.52
1574200.0,267400.0,5.9448,297.96,59.22
1574200.0,271560.0,3.7444,297.95,59.07
1574200.0,275720.0,3.0084,297.83,57.73
1574200.0,279880.0,4.5534,297.75,56.74
1574200.0,284040.0,-2.4484,297.78,57.05
1574200.0,288200.0,1.5142,297.87,58.2
1574200.0,292360.0,2.0402,298.06,60.43
1574200.0,296520.0,3.1202,298.24,62.46
1574200.0,300680.0,3.6239,298.44,64.89
1574200.0,304840.0,-0.3847,298.69,67.73
1574200.0,309000.0,-0.2558,298.85,69.64
1574200.0,313160.0,1.3488,298.99,71.25
1574200.0,317320.0,2.7269,299.05,72.0
1574200.0,321480.0,-2.1772,299.0,71.42
1574200.0,325640.0,-2.5641,298.86,69.79
1574200.0,329800.0,-6.2884,298.68,67.63
1574200.0,333960.0,-4.2467,298.39,64.28
1570040.0,167560.0,5.437,297.64,55.48
1570040.0,171720.0,4.2995,297.31,51.59
1570040.0,175880.0,5.5186,296.72,44.72
1570040.0,180040.0,5.2945,296.17,38.21
1570040.0,184200.0,5.9395,295.62,31.74
1570040.0,188360.0,3.5212,294.86,22.87
1570040.0,192520.0,6.8226,294.35,16.86
1570040.0,196680.0,2.0884,293.76,10.0
1570040.0,200840.0,1.9686,293.22,3.7
1570040.0,205000.0,2.1955,292.96,0.59
1570040.0,209160.0,3.3928,292.95,0.46
1570040.0,213320.0,2.1558,293.2,3.46
1570040.0,217480.0,4.3847,293.76,10.03
1570040.0,221640.0,5.4081,294.35,16.89
1570040.0,225800.0,6.8099,294.94,23.79
1570040.0,229960.0,5.1258,295.71,32.86
1570040.0,234120.0,1.7411,296.23,38.93
1570040.0,238280.0,0.75,296.73,44.77
1570040.0,242440.0,0.4288,297.1,49.12
1570040.0,246600.0,-0.3258,297.25,50.84
1570040.0,250760.0,0.7786,297.48,53.57
1570040.0,254920.0,4.8255,297.61,55.16
1570040.0,259080.0,5.1808,297.73,56.53
1570040.0,263240.0,6.2262,297.86,57.98
1570040.0,267400.0,6.0989,297.91,58.64
1570040.0,271560.0,2.9982,297.94,58.96
1570040.0,275720.0,6.0283,297.9,58.47
1570040.0,279880.0,5.1166,297.87,58.17
1570040.0,284040.0,1.9916,297.9,58.53
1570040.0,288200.0,2.5382,297.96,59.26
1570040.0,292360.0,4.4788,298.12,61.07
1570040.0,296520.0,4.8074,298.28,62.96
1570040.0,300680.0,6.1446,298.46,65.11
1570040.0,304840.0,3.946,298.64,67.17
1570040.0,309000.0,2.6113,298.74,68.34
1570040.0,313160.0,1.5728,298.88,70.04
1570040.0,317320.0,4.2917,299.03,71.75
1570040.0,321480.0,1.5849,299.09,72.5
1570040.0,325640.0,-1.7124,299.06,72.08
1570040.0,329800.0,-3.7751,298.94,70.67
1570040.0,333960.0,-7.6686,298.67,67.57
1565880.0,196680.0,4.0326,293.86,11.17
1565880.0,200840.0,2.0493,293.3,4.63
1565880.0,205000.0,1.8358,293.02,1.3
1565880.0,209160.0,2.6601,292.97,0.79
1565880.0,213320.0,3.0536,293.2,3.48
1565880.0,217480.0,4.2032,293.74,9.8
1565880.0,221640.0,5.5773,294.32,16.55
1565880.0,225800.0,5.6874,294.91,23.49
1565880.0,229960.0,5.1002,295.7,32.67
1565880.0,234120.0,1.7963,296.23,38.94
1565880.0,238280.0,0.8959,296.73,44.84
1565880.0,242440.0,-1.204,297.09,49.07
1565880.0,246600.0,1.3815,297.22,50.53
1565880.0,250760.0,2.95,297.41,52.79
1565880.0,254920.0,4.3365,297.51,53.89
1565880.0,259080.0,5.7202,297.59,54.9
1565880.0,263240.0,6.9534,297.7,56.19
1565880.0,267400.0,4.8767,297.77,56.98
1565880.0,271560.0,5.1157,297.84,57.86
1565880.0,275720.0,5.7659,297.87,58.2
1565880.0,279880.0,4.6962,297.9,58.56
1565880.0,284040.0,2.2514,297.94,59.02
1565880.0,288200.0,3.1905,297.98,59.41
1565880.0,292360.0,0.2661,298.1,60.81
1565880.0,296520.0,2.2205,298.23,62.39
1565880.0,300680.0,6.1184,298.39,64.25
1565880.0,304840.0,2.4063,298.53,65.84
1565880.0,309000.0,4.3395,298.6,66.68
1565880.0,313160.0,-0.3741,298.79,68.92
1565880.0,317320.0,4.7426,299.03,71.74
1565880.0,321480.0,4.6599,299.22,73.97
1565880.0,325640.0,4.6932,299.32,75.13
1565880.0,329800.0,-1.8868,299.29,74.75
1565880.0,333960.0,-4.5495,299.06,72.13
1561720.0,196680.0,5.0795,294.0,12.75
1561720.0,200840.0,2.2974,293.46,6.52
1561720.0,205000.0,1.0966,293.21,3.49
1561720.0,209160.0,5.5615,293.14,2.71
1561720.0,213320.0,4.2704,293.31,4.76
1561720.0,217480.0,4.081,293.8,10.41
1561720.0,221640.0,3.4312,294.34,16.82
1561720.0,225800.0,5.2184,294.93,23.68
1561720.0,229960.0,4.6547,295.7,32.77
1561720.0,234120.0,2.476,296.24,39.11
1561720.0,238280.0,2.6666,296.74,44.96
1561720.0,242440.0,2.8116,297.09,48.98
1561720.0,246600.0,3.5166,297.19,50.14
1561720.0,250760.0,4.7454,297.33,51.86
1561720.0,254920.0,5.3379,297.38,52.44
1561720.0,259080.0,5.7059,297.43,53.03
1561720.0,263240.0,6.3595,297.52,54.11
1561720.0,267400.0,5.5798,297.6,54.99
1561720.0,271560.0,4.7071,297.7,56.22
1561720.0,275720.0,5.4792,297.78,57.06
1561720.0,279880.0,5.134,297.84,57.84
1561720.0,284040.0,1.6999,297.89,58.42
1561720.0,288200.0,2.7873,297.91,58.63
1561720.0,292360.0,1.9521,298.0,59.69
1561720.0,296520.0,4.126,298.1,60.88
1561720.0,300680.0,6.6911,298.23,62.39
1561720.0,304840.0,7.4771,298.34,63.71
1561720.0,309000.0,8.163,298.41,64.48
1561720.0,313160.0,4.2005,298.64,67.22
1561720.0,317320.0,7.6188,298.95,70.77
1561720.0,321480.0,4.8237,299.23,74.07
1561720.0,325640.0,4.3173,299.45,76.63
1561720.0,329800.0,-0.7528,299.51,77.34
1561720.0,333960.0,-2.2137,299.33,75.28
1561720.0,338120.0,-2.9173,299.03,71.8
1561720.0,342280.0,-0.0164,298.59,66.56
1561720.0,346440.0,2.0268,298.03,60.04
1557560.0,196680.0,8.4597,294.23,15.52
1557560.0,200840.0,2.7178,293.76,9.97
1557560.0,205000.0,5.4428,293.55,7.49
1557560.0,209160.0,3.7521,293.46,6.44
1557560.0,213320.0,3.8204,293.56,7.63
1557560.0,217480.0,4.1006,293.95,12.22
1557560.0,221640.0,3.938,294.44,17.95
1557560.0,225800.0,4.3551,294.99,24.4
1557560.0,229960.0,4.946,295.73,33.03
1557560.0,234120.0,4.0237,296.25,39.21
1557560.0,238280.0,3.962,296.73,44.82
1557560.0,242440.0,4.4136,297.05,48.5
1557560.0,246600.0,4.8019,297.12,49.34
1557560.0,250760.0,6.1389,297.22,50.53
1557560.0,254920.0,5.1951,297.23,50.62
1557560.0,259080.0,5.65,297.24,50.83
1557560.0,263240.0,6.8327,297.32,51.76
1557560.0,267400.0,5.787,297.41,52.74
1557560.0,271560.0,6.2705,297.53,54.18
1557560.0,275720.0,6.0404,297.63,55.32
1557560.0,279880.0,5.4608,297.71,56.33
1557560.0,284040.0,3.7182,297.77,56.95
1557560.0,288200.0,3.5508,297.77,57.04
1557560.0,292360.0,3.3715,297.84,57.81
1557560.0,296520.0,2.5452,297.91,58.63
1557560.0,300680.0,7.2134,298.02,59.88
1557560.0,304840.0,8.4738,298.13,61.17
1557560.0,309000.0,6.2988,298.21,62.16
1557560.0,313160.0,4.1608,298.49,65.45
1557560.0,317320.0,8.1402,298.84,69.52
1557560.0,321480.0,5.4562,299.18,73.56
1557560.0,325640.0,2.9358,299.5,77.23
1557560.0,329800.0,0.676,299.64,78.87
1557560.0,333960.0,-0.6126,299.51,77.36
1557560.0,338120.0,-1.5916,299.2,73.77
1557560.0,342280.0,0.5087,298.71,67.97
1557560.0,346440.0,2.4774,298.1,60.81
1557560.0,350600.0,1.6047,297.63,55.37
1557560.0,354760.0,1.1748,297.1,49.08
1557560.0,358920.0,0.0759,296.73,44.74
1557560.0,363080.0,-2.3903,296.51,42.27
1553400.0,196680.0,8.3801,294.68,20.78
1553400.0,200840.0,7.8694,294.28,16.03
1553400.0,205000.0,5.4197,294.11,14.05
1553400.0,209160.0,3.9761,293.98,12.58
1553400.0,213320.0,2.9034,293.99,12.74
1553400.0,217480.0,4.7401,294.26,15.83
1553400.0,221640.0,2.2182,294.64,20.28
1553400.0,225800.0,4.9147,295.1,25.75
1553400.0,229960.0,5.6291,295.74,33.25
1553400.0,234120.0,5.0582,296.23,38.89
1553400.0,238280.0,4.4956,296.66,43.96
1553400.0,242440.0,5.9484,296.93,47.09
1553400.0,246600.0,6.1977,296.97,47.61
1553400.0,250760.0,6.388,297.03,48.27
1553400.0,254920.0,5.7248,297.0,47.96
1553400.0,259080.0,5.7336,297.0,47.94
1553400.0,263240.0,7.008,297.08,48.89
1553400.0,267400.0,6.0202,297.18,50.12
1553400.0,271560.0,7.043,297.33,51.84
1553400.0,275720.0,3.9807,297.45,53.22
1553400.0,279880.0,5.7717,297.55,54.35
1553400.0,284040.0,4.4661,297.59,54.88
1553400.0,288200.0,3.7568,297.58,54.74
1553400.0,292360.0,5.3768,297.62,55.25
1553400.0,296520.0,6.7868,297.67,55.8
1553400.0,300680.0,7.1372,297.77,57.03
1553400.0,304840.0,8.5459,297.92,58.7
1553400.0,309000.0,6.8691,298.05,60.26
1553400.0,313160.0,5.993,298.4,64.35
1553400.0,317320.0,7.6099,298.8,69.02
1553400.0,321480.0,5.7314,299.19,73.67
1553400.0,325640.0,3.7597,299.58,78.19
1553400.0,329800.0,1.8134,299.77,80.42
1553400.0,333960.0,0.611,299.68,79.33
1553400.0,338120.0,0.2803,299.38,75.85
1553400.0,342280.0,2.7938,298.86,69.81
1553400.0,346440.0,4.4127,298.21,62.16
1553400.0,350600.0,3.7396,297.7,56.16
1553400.0,354760.0,2.9053,297.11,49.3
1553400.0,358920.0,2.496,296.71,44.51
1553400.0,363080.0,2.9074,296.49,41.99
1553400.0,367240.0,1.4018,296.35,40.3
1553400.0,371400.0,-7.601,296.41,41.03
1553400.0,375560.0,-4.6201,296.5,42.06
1553400.0,379720.0,-11.3924,296.51,42.19
1553400.0,383880.0,-10.395,296.55,42.67
1549240.0,209160.0,4.8429,294.74,21.49
1549240.0,213320.0,5.1939,294.66,20.51
1549240.0,217480.0,3.434,294.75,21.63
1549240.0,221640.0,4.4194,294.96,24.05
1549240.0,225800.0,5.2352,295.27,27.71
1549240.0,229960.0,6.2632,295.74,33.2
1549240.0,234120.0,5.5838,296.13,37.81
1549240.0,238280.0,6.1028,296.49,41.95
1549240.0,242440.0,6.5798,296.68,44.26
1549240.0,246600.0,6.8165,296.7,44.44
1549240.0,250760.0,5.8333,296.72,44.65
1549240.0,254920.0,4.7406,296.67,44.05
1549240.0,259080.0,7.103,296.67,44.06
1549240.0,263240.0,6.459,296.77,45.32
1549240.0,267400.0,6.7147,296.92,47.06
1549240.0,271560.0,6.1027,297.11,49.29
1549240.0,275720.0,6.4465,297.26,51.01
1549240.0,279880.0,6.6615,297.36,52.23
1549240.0,284040.0,6.1692,297.39,52.49
1549240.0,288200.0,5.1895,297.33,51.88
1549240.0,292360.0,5.1067,297.36,52.13
1549240.0,296520.0,5.8235,297.4,52.61
1549240.0,300680.0,7.2741,297.53,54.23
1549240.0,304840.0,9.4737,297.75,56.76
1549240.0,309000.0,8.4027,297.97,59.29
1549240.0,313160.0,9.3212,298.42,64.66
1549240.0,317320.0,7.8443,298.9,70.24
1549240.0,321480.0,6.1768,299.36,75.6
1549240.0,325640.0,3.5144,299.79,80.65
1549240.0,329800.0,2.9698,299.99,82.95
1549240.0,333960.0,2.7266,299.91,82.08
1549240.0,338120.0,4.4336,299.65,78.98
1549240.0,342280.0,6.4881,299.15,73.11
1549240.0,346440.0,3.8381,298.47,65.14
1549240.0,350600.0,0.7696,297.9,58.52
1549240.0,354760.0,1.3778,297.28,51.21
1549240.0,358920.0,1.3551,296.86,46.28
1549240.0,363080.0,3.041,296.66,44.0
1549240.0,367240.0,6.9282,296.57,42.95
1549240.0,371400.0,-0.5065,296.7,44.43
1549240.0,375560.0,-2.2444,296.86,46.37
1549240.0,379720.0,-5.8895,296.93,47.11
1549240.0,383880.0,-9.5011,297.0,48.01
1549240.0,388040.0,-7.9102,297.2,50.34
1549240.0,392200.0,-7.3658,297.39,52.54
1549240.0,396360.0,-5.8697,297.67,55.76
1549240.0,400520.0,-5.2992,298.0,59.63
1549240.0,404680.0,-5.3674,298.21,62.18
1545080.0,209160.0,4.8111,295.49,30.28
1545080.0,213320.0,3.4438,295.33,28.4
1545080.0,217480.0,4.3343,295.26,27.62
1545080.0,221640.0,5.132,295.27,27.74
1545080.0,225800.0,5.1336,295.4,29.24
1545080.0,229960.0,6.3208,295.67,32.39
1545080.0,234120.0,6.2304,295.96,35.81
1545080.0,238280.0,5.6102,296.23,38.97
1545080.0,242440.0,5.275,296.36,40.47
1545080.0,246600.0,5.657,296.36,40.43
1545080.0,250760.0,4.4284,296.36,40.42
1545080.0,254920.0,4.6235,296.3,39.78
1545080.0,259080.0,5.5161,296.33,40.06
1545080.0,263240.0,6.5127,296.48,41.87
1545080.0,267400.0,7.3357,296.68,44.21
1545080.0,271560.0,7.6061,296.92,47.0
1545080.0,275720.0,8.3116,297.09,48.97
1545080.0,279880.0,7.273,297.19,50.17
1545080.0,284040.0,7.2152,297.18,50.06
1545080.0,288200.0,7.0213,297.08,48.94
1545080.0,292360.0,5.8324,297.1,49.11
1545080.0,296520.0,6.275,297.16,49.82
1545080.0,300680.0,7.4211,297.36,52.18
1545080.0,304840.0,8.0182,297.67,55.87
1545080.0,309000.0,8.8985,297.99,59.55
1545080.0,313160.0,10.074,298.57,66.31
1545080.0,317320.0,6.6538,299.13,72.92
1545080.0,321480.0,6.7448,299.64,78.87
1545080.0,325640.0,4.1937,300.07,83.98
1545080.0,329800.0,4.1022,300.22,85.73
1545080.0,333960.0,3.2773,300.14,84.81
1545080.0,338120.0,6.6516,299.94,82.47
1545080.0,342280.0,8.4769,299.5,77.26
1545080.0,346440.0,6.1149,298.8,69.05
1545080.0,350600.0,3.8927,298.16,61.59
1545080.0,354760.0,5.199,297.48,53.59
1545080.0,358920.0,2.4797,297.05,48.5
1545080.0,363080.0,2.3513,296.86,46.36
1545080.0,367240.0,2.1683,296.79,45.53
1545080.0,371400.0,0.8364,296.94,47.28
1545080.0,375560.0,-0.3449,297.13,49.53
1545080.0,379720.0,-3.6907,297.21,50.41
1545080.0,383880.0,-5.8357,297.3,51.44
1545080.0,388040.0,-5.8354,297.52,54.1
1545080.0,392200.0,-7.3892,297.73,56.56
1545080.0,396360.0,-2.3958,298.06,60.34
1545080.0,400520.0,-6.8779,298.46,65.07
1545080.0,404680.0,-8.0945,298.73,68.27
1545080.0,408840.0,-4.9191,298.7,67.94
1545080.0,413000.0,-1.9974,298.37,63.99
1545080.0,417160.0,-2.1098,298.04,60.16
1540920.0,209160.0,1.3119,296.19,38.47
1540920.0,213320.0,1.0257,295.97,35.92
1540920.0,217480.0,2.6458,295.76,33.45
1540920.0,221640.0,3.0294,295.58,31.33
1540920.0,225800.0,3.6118,295.52,30.63
1540920.0,229960.0,6.4453,295.59,31.41
1540920.0,234120.0,4.4476,295.77,33.6
1540920.0,238280.0,5.3476,295.96,35.78
1540920.0,242440.0,4.619,296.02,36.53
1540920.0,246600.0,3.8705,296.01,36.37
1540920.0,250760.0,3.9785,296.01,36.33
1540920.0,254920.0,3.1499,295.97,35.84
1540920.0,259080.0,5.579,296.03,36.55
1540920.0,263240.0,7.1493,296.24,39.0
1540920.0,267400.0,10.018,296.49,41.96
1540920.0,271560.0,9.7944,296.77,45.22
1540920.0,275720.0,9.3003,296.95,47.33
1540920.0,279880.0,8.0863,297.04,48.39
1540920.0,284040.0,6.69,296.99,47.86
1540920.0,288200.0,6.9273,296.85,46.26
1540920.0,292360.0,6.7355,296.87,46.46
1540920.0,296520.0,6.6511,296.97,47.56
1540920.0,300680.0,6.3787,297.24,50.81
1540920.0,304840.0,8.7687,297.67,55.8
1540920.0,309000.0,11.1762,298.08,60.66
1540920.0,313160.0,10.2819,298.77,68.71
1540920.0,317320.0,7.9521,299.41,76.19
1540920.0,321480.0,7.5143,299.94,82.45
1540920.0,325640.0,7.8439,300.34,87.16
1540920.0,329800.0,5.8833,300.41,87.95
1540920.0,333960.0,5.5404,300.31,86.79
1540920.0,338120.0,7.7779,300.19,85.33
1540920.0,342280.0,7.8396,299.83,81.07
1540920.0,346440.0,5.8446,299.12,72.84
1540920.0,350600.0,7.6287,298.43,64.69
1540920.0,354760.0,7.6023,297.69,56.11
1540920.0,358920.0,6.4189,297.26,50.97
1540920.0,363080.0,4.2367,297.08,48.93
1540920.0,367240.0,0.6123,297.0,47.98
1540920.0,371400.0,2.1675,297.14,49.58
1540920.0,375560.0,-1.6993,297.31,51.62
1540920.0,379720.0,-0.6295,297.37,52.25
1540920.0,383880.0,-2.9348,297.44,53.14
1540920.0,388040.0,-1.4716,297.67,55.86
1540920.0,392200.0,-2.9137,297.9,58.51
1540920.0,396360.0,-1.3227,298.27,62.9
1540920.0,400520.0,-2.2786,298.77,68.66
1540920.0,404680.0,-2.8168,299.12,72.77
1540920.0,408840.0,-3.5303,299.11,72.69
1540920.0,413000.0,-2.854,298.73,68.21
1536760.0,209160.0,5.6088,296.9,46.82
1536760.0,213320.0,-1.7449,296.64,43.7
1536760.0,217480.0,1.1478,296.29,39.68
1536760.0,221640.0,4.6978,295.94,35.48
1536760.0,225800.0,8.9135,295.7,32.71
1536760.0,229960.0,6.5882,295.57,31.16
1536760.0,234120.0,4.7981,295.64,32.04
1536760.0,238280.0,5.2344,295.74,33.17
1536760.0,242440.0,2.8612,295.74,33.16
1536760.0,246600.0,3.8964,295.71,32.9
1536760.0,250760.0,3.8287,295.71,32.89
1536760.0,254920.0,4.6506,295.69,32.62
1536760.0,259080.0,6.4049,295.79,33.84
1536760.0,263240.0,7.9287,296.06,36.94
1536760.0,267400.0,9.731,296.36,40.47
1536760.0,271560.0,8.4842,296.67,44.14
1536760.0,275720.0,9.6702,296.86,46.28
1536760.0,279880.0,8.3209,296.93,47.12
1536760.0,284040.0,6.3472,296.84,46.15
1536760.0,288200.0,5.9485,296.67,44.06
1536760.0,292360.0,7.2588,296.68,44.27
1536760.0,296520.0,7.6709,296.81,45.74
1536760.0,300680.0,7.508,297.16,49.85
1536760.0,304840.0,10.4411,297.7,56.12
1536760.0,309000.0,11.4061,298.21,62.16
1536760.0,313160.0,10.6682,298.99,71.3
1536760.0,317320.0,8.5194,299.68,79.32
1536760.0,321480.0,7.0705,300.2,85.51
1536760.0,325640.0,6.7216,300.54,89.5
1536760.0,329800.0,7.8087,300.52,89.19
1536760.0,333960.0,7.3292,300.38,87.63
1536760.0,338120.0,8.9561,300.32,86.87
1536760.0,342280.0,8.6594,300.04,83.59
1536760.0,346440.0,7.9102,299.37,75.8
1536760.0,350600.0,8.1287,298.67,67.57
1536760.0,354760.0,6.8682,297.95,59.12
1536760.0,358920.0,7.393,297.55,54.41
1536760.0,363080.0,5.1331,297.4,52.7
1536760.0,367240.0,4.7881,297.32,51.72
1536760.0,371400.0,3.1258,297.43,52.99
1536760.0,375560.0,0.3337,297.56,54.54
1536760.0,379720.0,-0.3158,297.57,54.68
1536760.0,383880.0,-0.9149,297.62,55.22
1536760.0,388040.0,0.3717,297.84,57.8
1536760.0,392200.0,0.7724,298.07,60.53
1536760.0,396360.0,1.7446,298.49,65.45
1536760.0,400520.0,1.4664,299.06,72.13
1536760.0,404680.0,1.1943,299.49,77.11
1536760.0,408840.0,-0.0354,299.52,77.47
1536760.0,413000.0,0.04,299.12,72.77
1532600.0,242440.0,1.7989,295.56,31.05
1532600.0,246600.0,4.7734,295.52,30.63
1532600.0,250760.0,5.1904,295.52,30.58
