Latitud,Longitud,Valor_Sentinel,Temp_ERA5_(K),Factor_Error_(%)
1557560.0,196680.0,0.8,294.23,15.52
1557560.0,200840.0,0.6876,293.76,9.97
1557560.0,205000.0,0.8744,293.55,7.49
1557560.0,209160.0,0.812,293.46,6.44
1557560.0,213320.0,0.4722,293.56,7.63
1557560.0,217480.0,0.8068,293.95,12.22
1557560.0,221640.0,0.9075,294.44,17.95
1557560.0,225800.0,0.83,294.99,24.4
1557560.0,229960.0,0.8741,295.73,33.03
1557560.0,234120.0,0.6952,296.25,39.21
1557560.0,238280.0,0.9832,296.73,44.82
1557560.0,242440.0,0.8409,297.05,48.5
1557560.0,246600.0,0.7742,297.12,49.34
1557560.0,250760.0,0.49,297.22,50.53
1557560.0,254920.0,0.7005,297.23,50.62
1557560.0,259080.0,0.8644,297.24,50.83
1557560.0,263240.0,0.9121,297.32,51.76
1557560.0,267400.0,0.7353,297.41,52.74
1557560.0,271560.0,0.9063,297.53,54.18
1557560.0,275720.0,0.9423,297.63,55.32
1557560.0,279880.0,0.9287,297.71,56.33
1557560.0,284040.0,0.8821,297.77,56.95
1557560.0,288200.0,0.725,297.77,57.04
1557560.0,292360.0,0.3489,297.84,57.81
1557560.0,296520.0,0.7067,297.91,58.63
1557560.0,300680.0,0.489,298.02,59.88
1557560.0,304840.0,0.8013,298.13,61.17
1557560.0,309000.0,0.717,298.21,62.16
1557560.0,313160.0,0.2519,298.49,65.45
1557560.0,317320.0,0.7252,298.84,69.52
1557560.0,321480.0,0.4619,299.18,73.56
1557560.0,325640.0,0.6931,299.5,77.23
1557560.0,329800.0,0.785,299.64,78.87
1557560.0,333960.0,0.5414,299.51,77.36
1557560.0,338120.0,0.7292,299.2,73.77
1557560.0,342280.0,0.8769,298.71,67.97
1557560.0,346440.0,0.8048,298.1,60.81
1557560.0,350600.0,0.7182,297.63,55.37
1557560.0,354760.0,0.6899,297.1,49.08
1557560.0,358920.0,0.7208,296.73,44.74
1557560.0,363080.0,0.6324,296.51,42.27
1553400.0,196680.0,0.5832,294.68,20.78
1553400.0,200840.0,0.708,294.28,16.03
1553400.0,205000.0,0.6182,294.11,14.05
1553400.0,209160.0,0.7449,293.98,12.58
1553400.0,213320.0,0.7341,293.99,12.74
1553400.0,217480.0,0.9043,294.26,15.83
1553400.0,221640.0,0.2142,294.64,20.28
1553400.0,225800.0,0.8829,295.1,25.75
1553400.0,229960.0,0.6934,295.74,33.25
1553400.0,234120.0,0.7363,296.23,38.89
1553400.0,238280.0,0.9451,296.66,43.96
1553400.0,242440.0,0.9435,296.93,47.09
1553400.0,246600.0,0.9575,296.97,47.61
1553400.0,250760.0,0.6359,297.03,48.27
1553400.0,254920.0,0.7387,297.0,47.96
1553400.0,259080.0,0.8447,297.0,47.94
1553400.0,263240.0,0.873,297.08,48.89
1553400.0,267400.0,0.75,297.18,50.12
1553400.0,271560.0,0.1854,297.33,51.84
1553400.0,275720.0,0.1197,297.45,53.22
1553400.0,279880.0,0.0638,297.55,54.35
1553400.0,284040.0,0.8109,297.59,54.88
1553400.0,288200.0,0.8754,297.58,54.74
1553400.0,292360.0,0.6989,297.62,55.25
1553400.0,296520.0,0.3344,297.67,55.8
1553400.0,300680.0,0.8635,297.77,57.03
1553400.0,304840.0,0.8519,297.92,58.7
1553400.0,309000.0,0.8409,298.05,60.26
1553400.0,313160.0,0.3603,298.4,64.35
1553400.0,317320.0,0.8305,298.8,69.02
1553400.0,321480.0,0.8323,299.19,73.67
1553400.0,325640.0,0.717,299.58,78.19
1553400.0,329800.0,0.7689,299.77,80.42
1553400.0,333960.0,0.5868,299.68,79.33
1553400.0,338120.0,0.6563,299.38,75.85
1553400.0,342280.0,0.4814,298.86,69.81
1553400.0,346440.0,0.6347,298.21,62.16
1553400.0,350600.0,0.6261,297.7,56.16
1553400.0,354760.0,0.7181,297.11,49.3
1553400.0,358920.0,0.4362,296.71,44.51
1553400.0,363080.0,0.7948,296.49,41.99
1553400.0,367240.0,0.9645,296.35,40.3
1553400.0,371400.0,0.748,296.41,41.03
1553400.0,375560.0,0.7756,296.5,42.06
1553400.0,379720.0,0.3863,296.51,42.19
1553400.0,383880.0,0.5633,296.55,42.67
1549240.0,209160.0,0.7047,294.74,21.49
1549240.0,213320.0,0.7703,294.66,20.51
1549240.0,217480.0,0.7172,294.75,21.63
1549240.0,221640.0,0.6506,294.96,24.05
1549240.0,225800.0,0.3155,295.27,27.71
1549240.0,229960.0,0.813,295.74,33.2
1549240.0,234120.0,0.5243,296.13,37.81
1549240.0,238280.0,0.818,296.49,41.95
1549240.0,242440.0,0.8873,296.68,44.26
1549240.0,246600.0,0.9221,296.7,44.44
1549240.0,250760.0,0.5688,296.72,44.65
1549240.0,254920.0,0.0524,296.67,44.05
1549240.0,259080.0,0.4166,296.67,44.06
1549240.0,263240.0,0.7346,296.77,45.32
1549240.0,267400.0,0.5586,296.92,47.06
1549240.0,271560.0,0.941,297.11,49.29
1549240.0,275720.0,0.7056,297.26,51.01
1549240.0,279880.0,0.5582,297.36,52.23
1549240.0,284040.0,0.8319,297.39,52.49
1549240.0,288200.0,0.5165,297.33,51.88
1549240.0,292360.0,0.7204,297.36,52.13
1549240.0,296520.0,0.7895,297.4,52.61
1549240.0,300680.0,0.8196,297.53,54.23
1549240.0,304840.0,0.707,297.75,56.76
1549240.0,309000.0,0.7332,297.97,59.29
1549240.0,313160.0,0.9326,298.42,64.66
1549240.0,317320.0,0.7547,298.9,70.24
1549240.0,321480.0,0.7755,299.36,75.6
1549240.0,325640.0,0.8336,299.79,80.65
1549240.0,329800.0,0.7034,299.99,82.95
1549240.0,333960.0,0.755,299.91,82.08
1549240.0,338120.0,0.326,299.65,78.98
1549240.0,342280.0,0.8193,299.15,73.11
1549240.0,346440.0,0.6831,298.47,65.14
1549240.0,350600.0,0.6385,297.9,58.52
1549240.0,354760.0,0.6178,297.28,51.21
1549240.0,358920.0,0.8873,296.86,46.28
1549240.0,363080.0,0.9084,296.66,44.0
1549240.0,367240.0,0.4066,296.57,42.95
1549240.0,371400.0,0.7233,296.7,44.43
1549240.0,375560.0,0.6901,296.86,46.37
1549240.0,379720.0,0.7076,296.93,47.11
1549240.0,383880.0,0.4658,297.0,48.01
1549240.0,388040.0,0.4279,297.2,50.34
1549240.0,392200.0,0.3232,297.39,52.54
1549240.0,396360.0,0.3458,297.67,55.76
1549240.0,400520.0,0.558,298.0,59.63
1549240.0,404680.0,0.4478,298.21,62.18
1545080.0,209160.0,0.4468,295.49,30.28
1545080.0,213320.0,0.4932,295.33,28.4
1545080.0,217480.0,0.1802,295.26,27.62
1545080.0,221640.0,0.8616,295.27,27.74
1545080.0,225800.0,0.8167,295.4,29.24
1545080.0,229960.0,0.6149,295.67,32.39
1545080.0,234120.0,0.7874,295.96,35.81
1545080.0,238280.0,0.8177,296.23,38.97
1545080.0,242440.0,0.8025,296.36,40.47
1545080.0,246600.0,0.6924,296.36,40.43
1545080.0,250760.0,0.9159,296.36,40.42
1545080.0,254920.0,0.7567,296.3,39.78
1545080.0,259080.0,0.7697,296.33,40.06
1545080.0,263240.0,0.7234,296.48,41.87
1545080.0,267400.0,0.6975,296.68,44.21
1545080.0,271560.0,0.8427,296.92,47.0
1545080.0,275720.0,0.8541,297.09,48.97
1545080.0,279880.0,0.6371,297.19,50.17
1545080.0,284040.0,0.8646,297.18,50.06
1545080.0,288200.0,0.8344,297.08,48.94
1545080.0,292360.0,0.8029,297.1,49.11
1545080.0,296520.0,0.8812,297.16,49.82
1545080.0,300680.0,0.9199,297.36,52.18
1545080.0,304840.0,0.3192,297.67,55.87
1545080.0,309000.0,0.5075,297.99,59.55
1545080.0,313160.0,0.6651,298.57,66.31
1545080.0,317320.0,0.7648,299.13,72.92
1545080.0,321480.0,0.7403,299.64,78.87
1545080.0,325640.0,0.4723,300.07,83.98
1545080.0,329800.0,0.6629,300.22,85.73
1545080.0,333960.0,0.7751,300.14,84.81
1545080.0,338120.0,0.7388,299.94,82.47
1545080.0,342280.0,0.5954,299.5,77.26
1545080.0,346440.0,0.6291,298.8,69.05
1545080.0,350600.0,0.6875,298.16,61.59
1545080.0,354760.0,0.7643,297.48,53.59
1545080.0,358920.0,0.4868,297.05,48.5
1545080.0,363080.0,0.3985,296.86,46.36
1545080.0,367240.0,0.754,296.79,45.53
1545080.0,371400.0,0.8259,296.94,47.28
1545080.0,375560.0,0.8063,297.13,49.53
1545080.0,379720.0,0.8674,297.21,50.41
1545080.0,383880.0,0.9043,297.3,51.44
1545080.0,388040.0,0.6644,297.52,54.1
1545080.0,392200.0,0.6479,297.73,56.56
1545080.0,396360.0,0.0373,298.06,60.34
1545080.0,400520.0,0.8334,298.46,65.07
1545080.0,404680.0,0.6196,298.73,68.27
1545080.0,408840.0,0.8871,298.7,67.94
1545080.0,413000.0,0.5066,298.37,63.99
1545080.0,417160.0,0.8886,298.04,60.16
1540920.0,209160.0,0.185,296.19,38.47
1540920.0,213320.0,0.4759,295.97,35.92
1540920.0,217480.0,0.4128,295.76,33.45
1540920.0,221640.0,0.426,295.58,31.33
1540920.0,225800.0,0.1492,295.52,30.63
1540920.0,229960.0,0.8122,295.59,31.41
1540920.0,234120.0,0.4215,295.77,33.6
1540920.0,238280.0,0.8039,295.96,35.78
1540920.0,242440.0,0.651,296.02,36.53
1540920.0,246600.0,0.8803,296.01,36.37
1540920.0,250760.0,0.7248,296.01,36.33
1540920.0,254920.0,0.961,295.97,35.84
1540920.0,259080.0,0.868,296.03,36.55
1540920.0,263240.0,0.7258,296.24,39.0
1540920.0,267400.0,0.8944,296.49,41.96
1540920.0,271560.0,0.7552,296.77,45.22
1540920.0,275720.0,0.732,296.95,47.33
1540920.0,279880.0,0.864,297.04,48.39
1540920.0,284040.0,0.1238,296.99,47.86
1540920.0,288200.0,0.3057,296.85,46.26
1540920.0,292360.0,0.7051,296.87,46.46
1540920.0,296520.0,0.9052,296.97,47.56
1540920.0,300680.0,0.6374,297.24,50.81
1540920.0,304840.0,0.8401,297.67,55.8
1540920.0,309000.0,0.7987,298.08,60.66
1540920.0,313160.0,0.8531,298.77,68.71
1540920.0,317320.0,0.4407,299.41,76.19
1540920.0,321480.0,0.2234,299.94,82.45
1540920.0,325640.0,0.5741,300.34,87.16
1540920.0,329800.0,0.6914,300.41,87.95
1540920.0,333960.0,0.8415,300.31,86.79
1540920.0,338120.0,0.7626,300.19,85.33
1540920.0,342280.0,0.8354,299.83,81.07
1540920.0,346440.0,0.758,299.12,72.84
1540920.0,350600.0,0.8181,298.43,64.69
1540920.0,354760.0,0.7529,297.69,56.11
1540920.0,358920.0,0.382,297.26,50.97
1540920.0,363080.0,0.6781,297.08,48.93
1540920.0,367240.0,0.6041,297.0,47.98
1540920.0,371400.0,0.521,297.14,49.58
1540920.0,375560.0,0.6752,297.31,51.62
1540920.0,379720.0,0.9232,297.37,52.25
1540920.0,383880.0,0.9554,297.44,53.14
1540920.0,388040.0,0.6186,297.67,55.86
1540920.0,392200.0,0.8318,297.9,58.51
1540920.0,396360.0,0.4596,298.27,62.9
1540920.0,400520.0,0.7856,298.77,68.66
1540920.0,404680.0,0.9661,299.12,72.77
1540920.0,408840.0,0.6193,299.11,72.69
1540920.0,413000.0,0.2058,298.73,68.21
1536760.0,209160.0,0.4913,296.9,46.82
1536760.0,213320.0,0.6081,296.64,43.7
1536760.0,217480.0,0.3843,296.29,39.68
1536760.0,221640.0,0.2939,295.94,35.48
1536760.0,225800.0,0.1133,295.7,32.71
1536760.0,229960.0,0.8198,295.57,31.16
1536760.0,234120.0,0.4536,295.64,32.04
1536760.0,238280.0,0.9251,295.74,33.17
1536760.0,242440.0,0.7867,295.74,33.16
1536760.0,246600.0,0.6771,295.71,32.9
1536760.0,250760.0,0.8174,295.71,32.89
1536760.0,254920.0,0.7398,295.69,32.62
1536760.0,259080.0,0.8608,295.79,33.84
1536760.0,263240.0,0.8205,296.06,36.94
1536760.0,267400.0,0.7649,296.36,40.47
1536760.0,271560.0,0.284,296.67,44.14
1536760.0,275720.0,0.772,296.86,46.28
1536760.0,279880.0,0.6533,296.93,47.12
1536760.0,284040.0,0.3596,296.84,46.15
1536760.0,288200.0,0.8797,296.67,44.06
1536760.0,292360.0,0.9289,296.68,44.27
1536760.0,296520.0,0.7099,296.81,45.74
1536760.0,300680.0,0.6763,297.16,49.85
1536760.0,304840.0,0.8819,297.7,56.12
1536760.0,309000.0,0.635,298.21,62.16
1536760.0,313160.0,0.7744,298.99,71.3
1536760.0,317320.0,0.671,299.68,79.32
1536760.0,321480.0,0.8683,300.2,85.51
1536760.0,325640.0,0.2895,300.54,89.5
1536760.0,329800.0,0.6171,300.52,89.19
1536760.0,333960.0,0.923,300.38,87.63
1536760.0,338120.0,0.9178,300.32,86.87
1536760.0,342280.0,0.6738,300.04,83.59
1536760.0,346440.0,0.856,299.37,75.8
1536760.0,350600.0,0.8448,298.67,67.57
1536760.0,354760.0,0.7518,297.95,59.12
1536760.0,358920.0,0.8277,297.55,54.41
1536760.0,363080.0,0.8741,297.4,52.7
1536760.0,367240.0,0.6401,297.32,51.72
1536760.0,371400.0,0.4584,297.43,52.99
1536760.0,375560.0,0.834,297.56,54.54
1536760.0,379720.0,0.7064,297.57,54.68
1536760.0,383880.0,0.4479,297.62,55.22
1536760.0,388040.0,0.7135,297.84,57.8
1536760.0,392200.0,0.6043,298.07,60.53
1536760.0,396360.0,0.2618,298.49,65.45
1536760.0,400520.0,0.862,299.06,72.13
1536760.0,404680.0,0.8534,299.49,77.11
1536760.0,408840.0,0.7779,299.52,77.47
1536760.0,413000.0,0.5733,299.12,72.77
1532600.0,242440.0,0.7137,295.56,31.05
1532600.0,246600.0,0.7151,295.52,30.63
1532600.0,250760.0,0.9332,295.52,30.58
1532600.0,254920.0,0.8973,295.51,30.52
1532600.0,259080.0,0.5726,295.65,32.2
1532600.0,263240.0,0.7422,295.97,35.88
1532600.0,267400.0,0.76,296.31,39.92
1532600.0,271560.0,0.6768,296.65,43.89
1532600.0,275720.0,0.2223,296.84,46.03
